Year;Family_Year;Week;Condition;Dyad;ID1;ID2;Agonistic;Cofeeding;Kleptoparasitism;family_size;dyad_identity;N_sessions;Total_obs_time
2021;FamMR_2021;2;twopieces;Munia-Rufus;Munia;Rufus;3;4;1;big;parents;2;1800
2019;FamHT_2019;3;twopieces;Cleo-Genghis;Cleo;Genghis;0;0;0;big;chicks;2;1800
2019;FamHT_2019;3;twopieces;Cleo-Heidi;Cleo;Heidi;10;3;3;big;parent-daughter;2;1800
2019;FamHT_2019;3;twopieces;Cleo-Tom;Cleo;Tom;9;0;3;big;parent-daughter;2;1800
2019;FamHT_2019;3;twopieces;Cleo-Xerxes;Cleo;Xerxes;0;2;2;big;chicks;2;1800
2019;FamHT_2019;3;twopieces;Genghis-Heidi;Genghis;Heidi;9;0;4;big;parent-son;2;1800
2019;FamHT_2019;3;twopieces;Genghis-Tom;Genghis;Tom;4;1;0;big;parent-son;2;1800
2019;FamHT_2019;3;twopieces;Genghis-Xerxes;Genghis;Xerxes;0;0;0;big;chicks;2;1800
2019;FamHT_2019;3;twopieces;Heidi-Tom;Heidi;Tom;1;0;0;big;parents;2;1800
2019;FamHT_2019;3;twopieces;Heidi-Xerxes;Heidi;Xerxes;6;1;3;big;parent-son;2;1800
2019;FamHT_2019;3;twopieces;Tom-Xerxes;Tom;Xerxes;5;0;0;big;parent-son;2;1800
2019;FamJR_2019;3;twopieces;Hamlet-Joey;Hamlet;Joey;0;4;0;big;parent-son;2;1800
2019;FamJR_2019;3;twopieces;Hamlet-Juliet;Hamlet;Juliet;1;1;1;big;chicks;2;1800
2019;FamJR_2019;3;twopieces;Hamlet-Othello;Hamlet;Othello;8;1;1;big;chicks;2;1800
2019;FamJR_2019;3;twopieces;Hamlet-Rocky;Hamlet;Rocky;0;0;0;big;parent-son;2;1800
2019;FamJR_2019;3;twopieces;Joey-Juliet;Joey;Juliet;0;0;0;big;parent-daughter;2;1800
2019;FamJR_2019;3;twopieces;Joey-Othello;Joey;Othello;0;2;0;big;parent-son;2;1800
2019;FamJR_2019;3;twopieces;Joey-Rocky;Joey;Rocky;1;1;0;big;parents;2;1800
2019;FamJR_2019;3;twopieces;Juliet-Othello;Juliet;Othello;6;0;3;big;chicks;2;1800
2019;FamJR_2019;3;twopieces;Juliet-Rocky;Juliet;Rocky;0;0;0;big;parent-daughter;2;1800
2019;FamJR_2019;3;twopieces;Othello-Rocky;Othello;Rocky;0;0;0;big;parent-son;2;1800
2019;FamMA_2019;3;twopieces;Arthus-Martha;Arthus;Martha;0;0;0;small;parents;1;900
2019;FamMA_2019;3;twopieces;Arthus-Summer;Arthus;Summer;0;0;0;small;parent-daughter;1;900
2019;FamMA_2019;3;twopieces;Arthus-Winter;Arthus;Winter;0;0;0;small;parent-daughter;1;900
2019;FamMA_2019;3;twopieces;Martha-Summer;Martha;Summer;0;0;0;small;parent-daughter;1;900
2019;FamMA_2019;3;twopieces;Martha-Winter;Martha;Winter;0;3;1;small;parent-daughter;1;900
2019;FamMA_2019;3;twopieces;Summer-Winter;Summer;Winter;0;0;0;small;chicks;1;900
2019;FamML_2019;3;twopieces;Ganymed-Io;Ganymed;Io;1;0;1;big;chicks;2;1800
2019;FamML_2019;3;twopieces;Ganymed-Kallisto;Ganymed;Kallisto;0;0;0;big;chicks;2;1800
2019;FamML_2019;3;twopieces;Ganymed-Lellan;Ganymed;Lellan;7;0;1;big;parent-daughter;2;1800
2019;FamML_2019;3;twopieces;Ganymed-Matte;Ganymed;Matte;3;0;0;big;parent-daughter;2;1800
2019;FamML_2019;3;twopieces;Io-Kallisto;Io;Kallisto;0;0;0;big;chicks;2;1800
2019;FamML_2019;3;twopieces;Io-Lellan;Io;Lellan;0;0;1;big;parent-daughter;2;1800
2019;FamML_2019;3;twopieces;Io-Matte;Io;Matte;1;0;0;big;parent-daughter;2;1800
2019;FamML_2019;3;twopieces;Kallisto-Lellan;Kallisto;Lellan;0;0;0;big;parent-son;2;1800
2019;FamML_2019;3;twopieces;Kallisto-Matte;Kallisto;Matte;1;0;0;big;parent-son;2;1800
2019;FamML_2019;3;twopieces;Lellan-Matte;Lellan;Matte;1;0;0;big;parents;2;1800
2019;FamMR_2019;3;twopieces;Munia-Rufus;Munia;Rufus;0;0;0;small;parents;2;1800
2019;FamMR_2019;3;twopieces;Munia-Toma;Munia;Toma;8;1;2;small;parent-son;2;1800
2019;FamMR_2019;3;twopieces;Rufus-Toma;Rufus;Toma;26;0;0;small;parent-son;2;1800
2019;FamNG_2019;3;twopieces;George-Hazel;George;Hazel;0;0;0;small;parent-daughter;2;1800
2019;FamNG_2019;3;twopieces;George-Hickory;George;Hickory;0;2;0;small;parent-daughter;2;1800
2019;FamNG_2019;3;twopieces;George-Nobel;George;Nobel;0;0;0;small;parents;2;1800
2019;FamNG_2019;3;twopieces;Hazel-Hickory;Hazel;Hickory;3;9;4;small;chicks;2;1800
2019;FamNG_2019;3;twopieces;Hazel-Nobel;Hazel;Nobel;2;4;0;small;parent-daughter;2;1800
2019;FamNG_2019;3;twopieces;Hickory-Nobel;Hickory;Nobel;2;8;0;small;parent-daughter;2;1800
2020;FamAP_2020;3;twopieces;Aramis-Eragon;Aramis;Eragon;10;0;0;small;parent-son;2;1800
2020;FamAP_2020;3;twopieces;Aramis-Paul;Aramis;Paul;1;0;0;small;parents;2;1800
2020;FamAP_2020;3;twopieces;Aramis-Saphira;Aramis;Saphira;5;1;0;small;parent-son;2;1800
2020;FamAP_2020;3;twopieces;Eragon-Paul;Eragon;Paul;1;1;0;small;parent-son;2;1800
2020;FamAP_2020;3;twopieces;Eragon-Saphira;Eragon;Saphira;0;0;0;small;chicks;2;1800
2020;FamAP_2020;3;twopieces;Paul-Saphira;Paul;Saphira;1;1;0;small;parent-son;2;1800
2020;FamHT_2020;3;twopieces;Heidi-Tango;Heidi;Tango;9;3;1;small;parent-daughter;2;1800
2020;FamHT_2020;3;twopieces;Heidi-Tom;Heidi;Tom;0;1;0;small;parents;2;1800
2020;FamHT_2020;3;twopieces;Tango-Tom;Tango;Tom;2;4;0;small;parent-daughter;2;1800
2020;FamJR_2020;3;twopieces;Ebony-Joey;Ebony;Joey;6;6;3;small;parent-son;2;1800
2020;FamJR_2020;3;twopieces;Ebony-Rocky;Ebony;Rocky;22;4;0;small;parent-son;2;1800
2020;FamJR_2020;3;twopieces;Joey-Rocky;Joey;Rocky;0;0;0;small;parents;2;1800
2020;FamMA_2020;3;twopieces;Arthus-Cirrus;Arthus;Cirrus;5;0;0;big;parent-daughter;2;1800
2020;FamMA_2020;3;twopieces;Arthus-Cumulus;Arthus;Cumulus;1;0;0;big;parent-son;2;1800
2020;FamMA_2020;3;twopieces;Arthus-Martha;Arthus;Martha;0;4;0;big;parents;2;1800
2020;FamMA_2020;3;twopieces;Arthus-Nimbus;Arthus;Nimbus;2;1;0;big;parent-son;2;1800
2020;FamMA_2020;3;twopieces;Cirrus-Cumulus;Cirrus;Cumulus;0;1;0;big;chicks;2;1800
2020;FamMA_2020;3;twopieces;Cirrus-Martha;Cirrus;Martha;2;2;3;big;parent-daughter;2;1800
2020;FamMA_2020;3;twopieces;Cirrus-Nimbus;Cirrus;Nimbus;0;1;0;big;chicks;2;1800
2020;FamMA_2020;3;twopieces;Cumulus-Martha;Cumulus;Martha;5;0;3;big;parent-son;2;1800
2020;FamMA_2020;3;twopieces;Cumulus-Nimbus;Cumulus;Nimbus;0;2;0;big;chicks;2;1800
2020;FamMA_2020;3;twopieces;Martha-Nimbus;Martha;Nimbus;2;3;0;big;parent-son;2;1800
2020;FamMR_2020;3;twopieces;Asakusa-Ginza;Asakusa;Ginza;6;1;1;big;chicks;2;1800
2020;FamMR_2020;3;twopieces;Asakusa-Munia;Asakusa;Munia;0;0;0;big;parent-son;2;1800
2020;FamMR_2020;3;twopieces;Asakusa-Rufus;Asakusa;Rufus;1;2;0;big;parent-son;2;1800
2020;FamMR_2020;3;twopieces;Asakusa-Shiba;Asakusa;Shiba;5;0;0;big;chicks;2;1800
2020;FamMR_2020;3;twopieces;Asakusa-Ueno;Asakusa;Ueno;3;0;0;big;chicks;2;1800
2020;FamMR_2020;3;twopieces;Ginza-Munia;Ginza;Munia;0;1;0;big;parent-son;2;1800
2020;FamMR_2020;3;twopieces;Ginza-Rufus;Ginza;Rufus;3;4;3;big;parent-son;2;1800
2020;FamMR_2020;3;twopieces;Ginza-Shiba;Ginza;Shiba;5;0;2;big;chicks;2;1800
2020;FamMR_2020;3;twopieces;Ginza-Ueno;Ginza;Ueno;10;1;2;big;chicks;2;1800
2020;FamMR_2020;3;twopieces;Munia-Rufus;Munia;Rufus;1;0;0;big;parents;2;1800
2020;FamMR_2020;3;twopieces;Munia-Shiba;Munia;Shiba;1;0;0;big;parent-daughter;2;1800
2020;FamMR_2020;3;twopieces;Munia-Ueno;Munia;Ueno;0;0;1;big;parent-son;2;1800
2020;FamMR_2020;3;twopieces;Rufus-Shiba;Rufus;Shiba;1;0;0;big;parent-daughter;2;1800
2020;FamMR_2020;3;twopieces;Rufus-Ueno;Rufus;Ueno;0;2;0;big;parent-son;2;1800
2020;FamMR_2020;3;twopieces;Shiba-Ueno;Shiba;Ueno;0;0;0;big;chicks;2;1800
2020;FamNG_2020;3;twopieces;George-Maple;George;Maple;1;0;0;small;parent-daughter;2;1800
2020;FamNG_2020;3;twopieces;George-Nobel;George;Nobel;2;6;0;small;parents;2;1800
2020;FamNG_2020;3;twopieces;George-Oak;George;Oak;0;0;0;small;parent-son;2;1800
2020;FamNG_2020;3;twopieces;Maple-Nobel;Maple;Nobel;1;3;0;small;parent-daughter;2;1800
2020;FamNG_2020;3;twopieces;Maple-Oak;Maple;Oak;42;14;7;small;chicks;2;1800
2020;FamNG_2020;3;twopieces;Nobel-Oak;Nobel;Oak;0;0;0;small;parent-son;2;1800
2021;FamAP_2021;3;twopieces;Aramis-Earth;Aramis;Earth;7;0;0;big;parent-daughter;2;1800
2021;FamAP_2021;3;twopieces;Aramis-Fire;Aramis;Fire;10;0;0;big;parent-daughter;2;1800
2021;FamAP_2021;3;twopieces;Aramis-Paul;Aramis;Paul;1;5;0;big;parents;2;1800
2021;FamAP_2021;3;twopieces;Aramis-Water;Aramis;Water;5;0;0;big;parent-son;2;1800
2021;FamAP_2021;3;twopieces;Earth-Fire;Earth;Fire;0;6;0;big;chicks;2;1800
2021;FamAP_2021;3;twopieces;Earth-Paul;Earth;Paul;0;0;0;big;parent-daughter;2;1800
2021;FamAP_2021;3;twopieces;Earth-Water;Earth;Water;0;8;0;big;chicks;2;1800
2021;FamAP_2021;3;twopieces;Fire-Paul;Fire;Paul;0;0;0;big;parent-daughter;2;1800
2021;FamAP_2021;3;twopieces;Fire-Water;Fire;Water;0;7;0;big;chicks;2;1800
2021;FamAP_2021;3;twopieces;Paul-Water;Paul;Water;1;0;0;big;parent-son;2;1800
2021;FamBM_2021;3;twopieces;Bobby-Cobain;Bobby;Cobain;1;4;2;small;parent-son;2;1800
2021;FamBM_2021;3;twopieces;Bobby-Hendrix;Bobby;Hendrix;0;1;0;small;parent-son;2;1800
2021;FamBM_2021;3;twopieces;Bobby-Moritz;Bobby;Moritz;0;2;0;small;parents;2;1800
2021;FamBM_2021;3;twopieces;Cobain-Hendrix;Cobain;Hendrix;0;1;1;small;chicks;2;1800
2021;FamBM_2021;3;twopieces;Cobain-Moritz;Cobain;Moritz;1;0;1;small;parent-son;2;1800
2021;FamBM_2021;3;twopieces;Hendrix-Moritz;Hendrix;Moritz;0;0;0;small;parent-son;2;1800
2021;FamMR_2021;3;twopieces;Auguste-Garance;Auguste;Garance;0;0;0;big;chicks;2;1800
2021;FamMR_2021;3;twopieces;Auguste-Hippolyte;Auguste;Hippolyte;3;0;0;big;chicks;2;1800
2021;FamMR_2021;3;twopieces;Auguste-Munia;Auguste;Munia;0;0;0;big;parent-daughter;2;1800
2021;FamMR_2021;3;twopieces;Auguste-Rufus;Auguste;Rufus;1;0;0;big;parent-daughter;2;1800
2021;FamMR_2021;3;twopieces;Garance-Hippolyte;Garance;Hippolyte;0;0;0;big;chicks;2;1800
2021;FamMR_2021;3;twopieces;Garance-Munia;Garance;Munia;1;2;0;big;parent-son;2;1800
2021;FamMR_2021;3;twopieces;Garance-Rufus;Garance;Rufus;0;0;0;big;parent-son;2;1800
2021;FamMR_2021;3;twopieces;Hippolyte-Munia;Hippolyte;Munia;0;2;0;big;parent-son;2;1800
2021;FamMR_2021;3;twopieces;Hippolyte-Rufus;Hippolyte;Rufus;0;0;0;big;parent-son;2;1800
2021;FamMR_2021;3;twopieces;Munia-Rufus;Munia;Rufus;1;0;0;big;parents;2;1800
